"Date","Conservative","Labour","Liberal Democrats","SDP","SNP","Plaid","Reform","UKIP","Green"
"2022-07-27","30.60157","41.17875","11.26346",,"3.88251",,,,"5.66553"
"2022-07-24","30.70456","40.88396","11.45062",,"3.86064",,,,"5.50272"
"2022-07-23","30.79055","40.64968","11.58556",,"3.98375",,,,"5.62570"
"2022-07-22","31.12344","40.78184","11.67199",,"3.91731",,,,"5.34567"
"2022-07-21","31.22496","41.05918","11.61316",,"4.01086",,,,"5.16286"
"2022-07-18","31.30925","40.64425","11.71402",,"4.06829",,,,"5.29989"
"2022-07-17","31.28079","40.69768","11.51491",,"4.06131",,,,"5.31684"
"2022-07-14","31.35216","40.55025","11.62415",,"4.05848",,,,"5.36030"
"2022-07-12","31.67610","40.27389","11.65938",,"4.06332",,,,"5.26005"
"2022-07-10","32.16070","39.94868","11.87802",,"3.99279",,,,"5.04690"
"2022-07-08","32.37933","39.61031","11.77550",,"3.98489",,,,"5.13343"
"2022-07-07","32.47529","39.92632","11.78416",,"3.98705",,,,"4.99346"
"2022-07-03","32.77500","39.87358","11.62297",,"3.98986",,,,"4.89009"
"2022-07-01","32.86406","39.71887","11.68832",,"3.98407",,,,"4.98357"
"2022-06-30","32.99885","39.38927","11.78119",,"4.03603",,,,"5.10498"
"2022-06-29","33.10265","39.28349","11.63939",,"4.00193",,,,"5.24629"
"2022-06-27","33.13813","39.13378","11.50690",,"4.00356",,,,"5.39255"
"2022-06-26","32.89995","38.81406","11.55822",,"4.06876",,,,"5.67073"
"2022-06-24","32.28329","39.30911","11.38832",,"4.01788",,,,"5.76129"
"2022-06-23","32.19054","39.68989","11.36370",,"3.99338",,,,"5.59579"
"2022-06-22","32.21900","39.56574","11.42136",,"4.00037",,,,"5.64956"
"2022-06-20","32.10077","39.61908","11.15042",,"3.99681",,,,"5.67504"
"2022-06-19","31.89253","39.86051","11.12040",,"3.99759",,,,"5.78021"
"2022-06-16","31.90793","39.61430","11.25890",,"3.92526",,,,"5.99336"
"2022-06-15","31.99697","39.71952","11.37007",,"3.93605",,,,"5.95744"
"2022-06-12","31.86511","39.46917","11.26933",,"4.03159",,,,"6.06459"
"2022-06-10","31.85870","39.44141","11.29573",,"4.00927",,,,"6.01801"
"2022-06-09","31.81496","39.51040","11.31825",,"4.11711",,,,"6.02475"
"2022-06-05","31.94915","39.54606","11.24643",,"4.06130",,,,"5.89375"
"2022-06-03","31.94915","39.47534","11.31715",,"4.06130",,,,"5.89375"
"2022-06-01","32.06892","39.66365","11.23706",,"3.98626",,,,"5.74513"
"2022-05-31","32.16280","39.62263","11.25790",,"3.99321",,,,"5.75554"
"2022-05-29","32.82319","39.04186","11.43973",,"4.02360",,,,"5.64636"
"2022-05-27","32.98738","38.58964","11.39293",,"4.11952",,,,"5.95472"
"2022-05-26","33.08214","38.90082","11.32928",,"4.12235",,,,"5.74609"
"2022-05-25","33.38008","38.86650","11.39453",,"4.12776",,,,"5.67609"
"2022-05-23","33.64315","38.89181","11.18199",,"4.17250",,,,"5.68692"
"2022-05-22","33.73839","38.99138","11.04707",,"4.31896",,,,"5.54839"
"2022-05-19","33.79823","39.01314","10.86326",,"4.31749",,,,"5.58248"
"2022-05-18","33.90556","39.13919","10.88391",,"4.29122",,,,"5.42544"
"2022-05-17","33.97699","38.92490","10.74106",,"4.29122",,,,"5.71116"
"2022-05-15","34.02461","38.96819","10.58954",,"4.21619",,,,"5.70755"
"2022-05-13","33.96186","38.91305","10.47956",,"4.22004",,,,"5.94892"
"2022-05-12","33.98590","39.29636","10.34518",,"4.29430",,,,"5.81102"
"2022-05-11","33.87325","39.36813","10.23966",,"4.32405",,,,"5.84928"
"2022-05-08","33.92087","39.55500","10.01672",,"4.32117",,,,"5.77352"
"2022-05-06","33.87339","39.33218","9.96870",,"4.35803",,,,"5.94857"
"2022-05-05","33.83435","39.70551","9.88109",,"4.29042",,,,"5.69142"
"2022-05-01","33.60016","39.79262","9.78062",,"4.28759",,,,"5.80598"
"2022-04-28","33.53878","39.50386","9.76144",,"4.28065",,,,"5.92294"
"2022-04-27","33.46991","39.55269","9.80748",,"4.25569",,,,"5.73365"
"2022-04-26","33.66038","39.52455","9.65669",,"4.25209",,,,"5.65789"
"2022-04-24","33.63032","39.48038","9.61467",,"4.32742",,,,"5.59342"
"2022-04-22","33.70175","39.31124","9.56581",,"4.42327",,,,"5.61785"
"2022-04-21","33.81915","39.42722","9.48802",,"4.42045",,,,"5.54147"
"2022-04-20","33.82139","39.19991","9.46825",,"4.41254",,,,"5.63041"
"2022-04-17","33.93950","38.96017","9.46189",,"4.40971",,,,"5.62476"
"2022-04-14","34.08236","38.53160","9.60474",,"4.26685",,,,"5.69618"
"2022-04-13","34.26644","38.53126","9.71027",,"4.23710",,,,"5.72935"
"2022-04-11","34.15383","38.29270","9.75716",,"4.27636",,,,"5.83513"
"2022-04-10","34.24813","38.45980","9.69406",,"4.27982",,,,"5.83998"
"2022-04-08","34.31094","38.34703","9.73450",,"4.27594",,,,"5.81320"
"2022-04-07","34.58335","38.11034","9.78593",,"4.30239",,,,"5.79057"
"2022-04-03","34.77337","38.19479","9.73426",,"4.31029",,,,"5.79309"
"2022-03-31","34.71598","38.09350","9.71651",,"4.28974",,,,"6.00925"
"2022-03-30","34.76124","38.13664","9.75099",,"4.24535",,,,"6.00571"
"2022-03-27","34.73145","38.21634","9.74127",,"4.23303",,,,"5.95545"
"2022-03-25","34.73145","38.12234","9.50441",,"4.20860",,,,"6.26374"
"2022-03-24","34.68548","38.14921","9.58221",,"4.21143",,,,"6.19726"
"2022-03-23","34.74048","38.38038","9.57785",,"4.28874",,,,"6.14682"
"2022-03-21","34.69380","38.83442","9.58421",,"4.29157",,,,"5.79533"
"2022-03-20","34.48445","38.93608","9.42501",,"4.38831",,,,"5.78360"
"2022-03-17","34.48445","38.86466","9.28215",,"4.38831",,,,"5.71217"
"2022-03-16","34.07796","39.42782","9.15817",,"4.41694",,,,"5.74430"
"2022-03-13","34.04314","39.54140","9.20114",,"4.36238",,,,"5.59946"
"2022-03-11","33.87651","39.56656","9.31974",,"4.36245",,,,"5.66911"
"2022-03-10","33.65062","39.52006","9.56486",,"4.40326",,,,"5.71023"
"2022-03-09","33.45701","39.48351","9.62136",,"4.39729",,,,"5.70128"
"2022-03-07","33.45701","39.41209","9.69279",,"4.39729",,,,"5.62985"
"2022-03-06","33.12604","39.51180","9.80116",,"4.37024",,,,"5.56196"
"2022-03-04","33.11710","39.22196","9.90506",,"4.29594",,,,"5.76698"
"2022-03-03","32.97424","39.50767","10.04791",,"4.22451",,,,"5.62412"
"2022-02-28","32.75995","39.79339","9.97648",,"4.22451",,,,"5.62412"
"2022-02-27","32.60794","39.90268","9.92282",,"4.15228",,,,"5.58208"
"2022-02-25","32.60794","39.83125","9.99425",,"4.15228",,,,"5.72494"
"2022-02-24","32.45306","39.96622","9.98606",,"4.16623",,,,"5.72195"
"2022-02-23","32.33401","40.06651","10.13685",,"4.16912",,,,"5.72628"
"2022-02-21","32.85458","40.05339","10.23382",,"4.11006",,,,"5.45214"
"2022-02-20","32.78941","39.95339","10.18567",,"4.14952",,,,"5.47906"
"2022-02-18","32.66387","40.08989","10.09900",,"4.22299",,,,"5.58400"
"2022-02-17","32.78062","40.28597","10.00969",,"4.19441",,,,"5.52161"
"2022-02-14","32.83137","40.39542","10.09604",,"4.27181",,,,"5.55339"
